
18/09/2017 18:17:10 (+0200 UTC);173;XMLNXXBT;XETHXXBT;XMLNXETH;1.08
18/09/2017 18:17:12 (+0200 UTC);151;XETHXXBT;XMLNXETH;XMLNXXBT;1.08
18/09/2017 18:17:12 (+0200 UTC);75;XMLNXETH;XMLNXXBT;XETHXXBT;1.08
18/09/2017 18:17:12 (+0200 UTC);173;XMLNXXBT;XETHXXBT;XMLNXETH;1.08
18/09/2017 18:17:14 (+0200 UTC);151;XETHXXBT;XMLNXETH;XMLNXXBT;1.08
18/09/2017 18:17:14 (+0200 UTC);75;XMLNXETH;XMLNXXBT;XETHXXBT;1.08
18/09/2017 18:17:14 (+0200 UTC);173;XMLNXXBT;XETHXXBT;XMLNXETH;1.08
18/09/2017 18:18:00 (+0200 UTC);74;XETHXXBT;XMLNXXBT;XMLNXETH;2.45
18/09/2017 18:18:00 (+0200 UTC);171;XMLNXXBT;XMLNXETH;XETHXXBT;2.45
18/09/2017 18:18:00 (+0200 UTC);172;XMLNXETH;XETHXXBT;XMLNXXBT;2.45
18/09/2017 18:18:02 (+0200 UTC);74;XETHXXBT;XMLNXXBT;XMLNXETH;2.45
18/09/2017 18:18:02 (+0200 UTC);171;XMLNXXBT;XMLNXETH;XETHXXBT;2.45
18/09/2017 18:18:02 (+0200 UTC);172;XMLNXETH;XETHXXBT;XMLNXXBT;2.45
18/09/2017 18:18:04 (+0200 UTC);74;XETHXXBT;XMLNXXBT;XMLNXETH;2.45
18/09/2017 18:18:04 (+0200 UTC);171;XMLNXXBT;XMLNXETH;XETHXXBT;2.45
18/09/2017 18:18:04 (+0200 UTC);172;XMLNXETH;XETHXXBT;XMLNXXBT;2.45
18/09/2017 18:18:06 (+0200 UTC);74;XETHXXBT;XMLNXXBT;XMLNXETH;2.45
18/09/2017 18:18:06 (+0200 UTC);171;XMLNXXBT;XMLNXETH;XETHXXBT;2.45
18/09/2017 18:18:06 (+0200 UTC);172;XMLNXETH;XETHXXBT;XMLNXXBT;2.45
18/09/2017 18:18:08 (+0200 UTC);74;XETHXXBT;XMLNXXBT;XMLNXETH;2.49
18/09/2017 18:18:08 (+0200 UTC);172;XMLNXETH;XETHXXBT;XMLNXXBT;2.49
18/09/2017 18:18:08 (+0200 UTC);171;XMLNXXBT;XMLNXETH;XETHXXBT;2.49
18/09/2017 18:18:10 (+0200 UTC);172;XMLNXETH;XETHXXBT;XMLNXXBT;2.49
18/09/2017 18:18:10 (+0200 UTC);74;XETHXXBT;XMLNXXBT;XMLNXETH;2.49
18/09/2017 18:18:10 (+0200 UTC);171;XMLNXXBT;XMLNXETH;XETHXXBT;2.49
18/09/2017 18:18:12 (+0200 UTC);74;XETHXXBT;XMLNXXBT;XMLNXETH;2.49
18/09/2017 18:18:12 (+0200 UTC);172;XMLNXETH;XETHXXBT;XMLNXXBT;2.49
18/09/2017 18:18:12 (+0200 UTC);171;XMLNXXBT;XMLNXETH;XETHXXBT;2.49
18/09/2017 18:18:14 (+0200 UTC);74;XETHXXBT;XMLNXXBT;XMLNXETH;2.49
18/09/2017 18:18:14 (+0200 UTC);172;XMLNXETH;XETHXXBT;XMLNXXBT;2.49
18/09/2017 18:18:14 (+0200 UTC);171;XMLNXXBT;XMLNXETH;XETHXXBT;2.49
18/09/2017 18:18:16 (+0200 UTC);74;XETHXXBT;XMLNXXBT;XMLNXETH;2.49
18/09/2017 18:18:16 (+0200 UTC);171;XMLNXXBT;XMLNXETH;XETHXXBT;2.49
18/09/2017 18:18:16 (+0200 UTC);172;XMLNXETH;XETHXXBT;XMLNXXBT;2.49
18/09/2017 18:18:18 (+0200 UTC);74;XETHXXBT;XMLNXXBT;XMLNXETH;0.36
18/09/2017 18:18:18 (+0200 UTC);171;XMLNXXBT;XMLNXETH;XETHXXBT;0.36
18/09/2017 18:18:18 (+0200 UTC);172;XMLNXETH;XETHXXBT;XMLNXXBT;0.36
18/09/2017 18:18:20 (+0200 UTC);74;XETHXXBT;XMLNXXBT;XMLNXETH;0.36
18/09/2017 18:18:20 (+0200 UTC);172;XMLNXETH;XETHXXBT;XMLNXXBT;0.36
18/09/2017 18:18:20 (+0200 UTC);171;XMLNXXBT;XMLNXETH;XETHXXBT;0.36
18/09/2017 18:18:22 (+0200 UTC);74;XETHXXBT;XMLNXXBT;XMLNXETH;0.36
18/09/2017 18:18:22 (+0200 UTC);171;XMLNXXBT;XMLNXETH;XETHXXBT;0.36
18/09/2017 18:18:22 (+0200 UTC);172;XMLNXETH;XETHXXBT;XMLNXXBT;0.36
18/09/2017 18:18:24 (+0200 UTC);74;XETHXXBT;XMLNXXBT;XMLNXETH;0.22
18/09/2017 18:18:24 (+0200 UTC);171;XMLNXXBT;XMLNXETH;XETHXXBT;0.22
18/09/2017 18:18:24 (+0200 UTC);172;XMLNXETH;XETHXXBT;XMLNXXBT;0.22
18/09/2017 18:18:26 (+0200 UTC);74;XETHXXBT;XMLNXXBT;XMLNXETH;0.22
18/09/2017 18:18:26 (+0200 UTC);172;XMLNXETH;XETHXXBT;XMLNXXBT;0.22
18/09/2017 18:18:26 (+0200 UTC);171;XMLNXXBT;XMLNXETH;XETHXXBT;0.22
18/09/2017 18:18:28 (+0200 UTC);74;XETHXXBT;XMLNXXBT;XMLNXETH;0.22
18/09/2017 18:18:28 (+0200 UTC);172;XMLNXETH;XETHXXBT;XMLNXXBT;0.22
18/09/2017 18:18:28 (+0200 UTC);171;XMLNXXBT;XMLNXETH;XETHXXBT;0.22
18/09/2017 18:18:30 (+0200 UTC);74;XETHXXBT;XMLNXXBT;XMLNXETH;0.19
18/09/2017 18:18:30 (+0200 UTC);171;XMLNXXBT;XMLNXETH;XETHXXBT;0.19
18/09/2017 18:18:30 (+0200 UTC);172;XMLNXETH;XETHXXBT;XMLNXXBT;0.19
18/09/2017 18:18:32 (+0200 UTC);74;XETHXXBT;XMLNXXBT;XMLNXETH;0.19
18/09/2017 18:18:32 (+0200 UTC);171;XMLNXXBT;XMLNXETH;XETHXXBT;0.19
18/09/2017 18:18:32 (+0200 UTC);172;XMLNXETH;XETHXXBT;XMLNXXBT;0.19
18/09/2017 18:19:36 (+0200 UTC);142;XETHXXBT;XETHZCAD;XXBTZCAD;0.42
18/09/2017 18:19:36 (+0200 UTC);51;XETHZCAD;XXBTZCAD;XETHXXBT;0.42
18/09/2017 18:19:36 (+0200 UTC);23;XXBTZCAD;XETHXXBT;XETHZCAD;0.42
18/09/2017 18:19:38 (+0200 UTC);142;XETHXXBT;XETHZCAD;XXBTZCAD;0.42
18/09/2017 18:19:38 (+0200 UTC);23;XXBTZCAD;XETHXXBT;XETHZCAD;0.42
18/09/2017 18:19:38 (+0200 UTC);51;XETHZCAD;XXBTZCAD;XETHXXBT;0.42
18/09/2017 18:19:40 (+0200 UTC);142;XETHXXBT;XETHZCAD;XXBTZCAD;0.42
18/09/2017 18:19:40 (+0200 UTC);51;XETHZCAD;XXBTZCAD;XETHXXBT;0.42
18/09/2017 18:19:40 (+0200 UTC);23;XXBTZCAD;XETHXXBT;XETHZCAD;0.42
18/09/2017 18:19:42 (+0200 UTC);23;XXBTZCAD;XETHXXBT;XETHZCAD;0.42
18/09/2017 18:19:42 (+0200 UTC);51;XETHZCAD;XXBTZCAD;XETHXXBT;0.42
18/09/2017 18:19:42 (+0200 UTC);142;XETHXXBT;XETHZCAD;XXBTZCAD;0.42
18/09/2017 18:19:44 (+0200 UTC);142;XETHXXBT;XETHZCAD;XXBTZCAD;0.42
18/09/2017 18:19:44 (+0200 UTC);51;XETHZCAD;XXBTZCAD;XETHXXBT;0.42
18/09/2017 18:19:44 (+0200 UTC);23;XXBTZCAD;XETHXXBT;XETHZCAD;0.42
18/09/2017 18:21:28 (+0200 UTC);103;XXBTZJPY;XETHXXBT;XETHZJPY;0.36
18/09/2017 18:21:28 (+0200 UTC);148;XETHXXBT;XETHZJPY;XXBTZJPY;0.36
18/09/2017 18:21:28 (+0200 UTC);59;XETHZJPY;XXBTZJPY;XETHXXBT;0.36
18/09/2017 18:21:30 (+0200 UTC);103;XXBTZJPY;XETHXXBT;XETHZJPY;0.36
18/09/2017 18:21:30 (+0200 UTC);148;XETHXXBT;XETHZJPY;XXBTZJPY;0.36
18/09/2017 18:21:30 (+0200 UTC);59;XETHZJPY;XXBTZJPY;XETHXXBT;0.36
18/09/2017 18:21:32 (+0200 UTC);103;XXBTZJPY;XETHXXBT;XETHZJPY;0.36
18/09/2017 18:21:32 (+0200 UTC);59;XETHZJPY;XXBTZJPY;XETHXXBT;0.36
18/09/2017 18:21:32 (+0200 UTC);148;XETHXXBT;XETHZJPY;XXBTZJPY;0.36
18/09/2017 18:21:34 (+0200 UTC);103;XXBTZJPY;XETHXXBT;XETHZJPY;0.36
18/09/2017 18:21:34 (+0200 UTC);59;XETHZJPY;XXBTZJPY;XETHXXBT;0.36
18/09/2017 18:21:34 (+0200 UTC);148;XETHXXBT;XETHZJPY;XXBTZJPY;0.36
18/09/2017 18:21:36 (+0200 UTC);103;XXBTZJPY;XETHXXBT;XETHZJPY;0.36
18/09/2017 18:21:36 (+0200 UTC);148;XETHXXBT;XETHZJPY;XXBTZJPY;0.36
18/09/2017 18:21:36 (+0200 UTC);59;XETHZJPY;XXBTZJPY;XETHXXBT;0.36
18/09/2017 18:21:38 (+0200 UTC);59;XETHZJPY;XXBTZJPY;XETHXXBT;0.41
18/09/2017 18:21:38 (+0200 UTC);103;XXBTZJPY;XETHXXBT;XETHZJPY;0.41
18/09/2017 18:21:38 (+0200 UTC);148;XETHXXBT;XETHZJPY;XXBTZJPY;0.41
18/09/2017 18:21:40 (+0200 UTC);59;XETHZJPY;XXBTZJPY;XETHXXBT;0.41
18/09/2017 18:21:40 (+0200 UTC);148;XETHXXBT;XETHZJPY;XXBTZJPY;0.41
18/09/2017 18:21:40 (+0200 UTC);103;XXBTZJPY;XETHXXBT;XETHZJPY;0.41
18/09/2017 18:21:42 (+0200 UTC);103;XXBTZJPY;XETHXXBT;XETHZJPY;0.41
18/09/2017 18:21:42 (+0200 UTC);148;XETHXXBT;XETHZJPY;XXBTZJPY;0.41
18/09/2017 18:21:42 (+0200 UTC);59;XETHZJPY;XXBTZJPY;XETHXXBT;0.41
18/09/2017 18:23:10 (+0200 UTC);22;XETHZCAD;XETHXXBT;XXBTZCAD;0.25
18/09/2017 18:23:10 (+0200 UTC);65;XETHXXBT;XXBTZCAD;XETHZCAD;0.25
18/09/2017 18:23:10 (+0200 UTC);129;XXBTZCAD;XETHZCAD;XETHXXBT;0.25
18/09/2017 18:23:12 (+0200 UTC);22;XETHZCAD;XETHXXBT;XXBTZCAD;0.25
18/09/2017 18:23:12 (+0200 UTC);129;XXBTZCAD;XETHZCAD;XETHXXBT;0.25
18/09/2017 18:23:12 (+0200 UTC);65;XETHXXBT;XXBTZCAD;XETHZCAD;0.25
18/09/2017 18:25:18 (+0200 UTC);151;XETHXXBT;XMLNXETH;XMLNXXBT;0.74
18/09/2017 18:25:18 (+0200 UTC);75;XMLNXETH;XMLNXXBT;XETHXXBT;0.74
18/09/2017 18:25:18 (+0200 UTC);173;XMLNXXBT;XETHXXBT;XMLNXETH;0.74
18/09/2017 18:25:16 (+0200 UTC);173;XMLNXXBT;XETHXXBT;XMLNXETH;0.74
18/09/2017 18:25:16 (+0200 UTC);151;XETHXXBT;XMLNXETH;XMLNXXBT;0.74
18/09/2017 18:25:16 (+0200 UTC);75;XMLNXETH;XMLNXXBT;XETHXXBT;0.74
18/09/2017 18:25:20 (+0200 UTC);173;XMLNXXBT;XETHXXBT;XMLNXETH;0.37
18/09/2017 18:25:20 (+0200 UTC);75;XMLNXETH;XMLNXXBT;XETHXXBT;0.37
18/09/2017 18:25:20 (+0200 UTC);151;XETHXXBT;XMLNXETH;XMLNXXBT;0.37
18/09/2017 18:25:22 (+0200 UTC);173;XMLNXXBT;XETHXXBT;XMLNXETH;0.37
18/09/2017 18:25:22 (+0200 UTC);75;XMLNXETH;XMLNXXBT;XETHXXBT;0.37
18/09/2017 18:25:22 (+0200 UTC);151;XETHXXBT;XMLNXETH;XMLNXXBT;0.37
18/09/2017 18:26:46 (+0200 UTC);75;XMLNXETH;XMLNXXBT;XETHXXBT;0.33
18/09/2017 18:26:46 (+0200 UTC);173;XMLNXXBT;XETHXXBT;XMLNXETH;0.33
18/09/2017 18:26:46 (+0200 UTC);151;XETHXXBT;XMLNXETH;XMLNXXBT;0.33
18/09/2017 18:26:48 (+0200 UTC);75;XMLNXETH;XMLNXXBT;XETHXXBT;0.33
18/09/2017 18:26:48 (+0200 UTC);151;XETHXXBT;XMLNXETH;XMLNXXBT;0.33
18/09/2017 18:26:48 (+0200 UTC);173;XMLNXXBT;XETHXXBT;XMLNXETH;0.33
18/09/2017 18:27:18 (+0200 UTC);151;XETHXXBT;XMLNXETH;XMLNXXBT;0.35
18/09/2017 18:27:18 (+0200 UTC);75;XMLNXETH;XMLNXXBT;XETHXXBT;0.35
18/09/2017 18:27:18 (+0200 UTC);173;XMLNXXBT;XETHXXBT;XMLNXETH;0.35
18/09/2017 18:27:20 (+0200 UTC);151;XETHXXBT;XMLNXETH;XMLNXXBT;0.35
18/09/2017 18:27:20 (+0200 UTC);173;XMLNXXBT;XETHXXBT;XMLNXETH;0.35
18/09/2017 18:27:20 (+0200 UTC);75;XMLNXETH;XMLNXXBT;XETHXXBT;0.35
18/09/2017 18:27:22 (+0200 UTC);151;XETHXXBT;XMLNXETH;XMLNXXBT;0.35
18/09/2017 18:27:22 (+0200 UTC);173;XMLNXXBT;XETHXXBT;XMLNXETH;0.35
18/09/2017 18:27:22 (+0200 UTC);75;XMLNXETH;XMLNXXBT;XETHXXBT;0.35
18/09/2017 18:27:25 (+0200 UTC);75;XMLNXETH;XMLNXXBT;XETHXXBT;0.35
18/09/2017 18:27:25 (+0200 UTC);173;XMLNXXBT;XETHXXBT;XMLNXETH;0.35
18/09/2017 18:27:25 (+0200 UTC);151;XETHXXBT;XMLNXETH;XMLNXXBT;0.35
18/09/2017 18:29:31 (+0200 UTC);151;XETHXXBT;XMLNXETH;XMLNXXBT;0.28
18/09/2017 18:29:31 (+0200 UTC);75;XMLNXETH;XMLNXXBT;XETHXXBT;0.28
18/09/2017 18:29:31 (+0200 UTC);173;XMLNXXBT;XETHXXBT;XMLNXETH;0.28
18/09/2017 18:29:33 (+0200 UTC);75;XMLNXETH;XMLNXXBT;XETHXXBT;0.28
18/09/2017 18:29:33 (+0200 UTC);173;XMLNXXBT;XETHXXBT;XMLNXETH;0.28
18/09/2017 18:29:33 (+0200 UTC);151;XETHXXBT;XMLNXETH;XMLNXXBT;0.28
18/09/2017 18:29:35 (+0200 UTC);75;XMLNXETH;XMLNXXBT;XETHXXBT;0.28
18/09/2017 18:29:35 (+0200 UTC);151;XETHXXBT;XMLNXETH;XMLNXXBT;0.28
18/09/2017 18:29:35 (+0200 UTC);173;XMLNXXBT;XETHXXBT;XMLNXETH;0.28
18/09/2017 18:29:37 (+0200 UTC);75;XMLNXETH;XMLNXXBT;XETHXXBT;0.28
18/09/2017 18:29:37 (+0200 UTC);173;XMLNXXBT;XETHXXBT;XMLNXETH;0.28
18/09/2017 18:29:37 (+0200 UTC);151;XETHXXBT;XMLNXETH;XMLNXXBT;0.28
18/09/2017 18:29:39 (+0200 UTC);75;XMLNXETH;XMLNXXBT;XETHXXBT;0.28
18/09/2017 18:29:39 (+0200 UTC);151;XETHXXBT;XMLNXETH;XMLNXXBT;0.28
18/09/2017 18:29:39 (+0200 UTC);173;XMLNXXBT;XETHXXBT;XMLNXETH;0.28
18/09/2017 18:29:41 (+0200 UTC);75;XMLNXETH;XMLNXXBT;XETHXXBT;0.28
18/09/2017 18:29:41 (+0200 UTC);151;XETHXXBT;XMLNXETH;XMLNXXBT;0.28
18/09/2017 18:29:41 (+0200 UTC);173;XMLNXXBT;XETHXXBT;XMLNXETH;0.28
18/09/2017 18:29:43 (+0200 UTC);75;XMLNXETH;XMLNXXBT;XETHXXBT;0.28
18/09/2017 18:29:43 (+0200 UTC);173;XMLNXXBT;XETHXXBT;XMLNXETH;0.28
18/09/2017 18:29:43 (+0200 UTC);151;XETHXXBT;XMLNXETH;XMLNXXBT;0.28
18/09/2017 18:29:45 (+0200 UTC);75;XMLNXETH;XMLNXXBT;XETHXXBT;0.28
18/09/2017 18:29:45 (+0200 UTC);173;XMLNXXBT;XETHXXBT;XMLNXETH;0.28
18/09/2017 18:29:45 (+0200 UTC);151;XETHXXBT;XMLNXETH;XMLNXXBT;0.28
18/09/2017 18:29:47 (+0200 UTC);75;XMLNXETH;XMLNXXBT;XETHXXBT;0.28
18/09/2017 18:29:47 (+0200 UTC);151;XETHXXBT;XMLNXETH;XMLNXXBT;0.28
18/09/2017 18:29:47 (+0200 UTC);173;XMLNXXBT;XETHXXBT;XMLNXETH;0.28
18/09/2017 18:30:15 (+0200 UTC);17;XXBTZEUR;XREPXXBT;XREPZEUR;0.63
18/09/2017 18:30:15 (+0200 UTC);87;XREPZEUR;XXBTZEUR;XREPXXBT;0.63
18/09/2017 18:30:15 (+0200 UTC);157;XREPXXBT;XREPZEUR;XXBTZEUR;0.63
18/09/2017 18:30:15 (+0200 UTC);56;XREPXETH;XREPZEUR;XETHZEUR;0.26
18/09/2017 18:30:15 (+0200 UTC);1;XETHZEUR;XREPXETH;XREPZEUR;0.26
18/09/2017 18:30:15 (+0200 UTC);86;XREPZEUR;XETHZEUR;XREPXETH;0.26
18/09/2017 18:30:17 (+0200 UTC);17;XXBTZEUR;XREPXXBT;XREPZEUR;0.63
18/09/2017 18:30:17 (+0200 UTC);157;XREPXXBT;XREPZEUR;XXBTZEUR;0.63
18/09/2017 18:30:17 (+0200 UTC);86;XREPZEUR;XETHZEUR;XREPXETH;0.26
18/09/2017 18:30:17 (+0200 UTC);56;XREPXETH;XREPZEUR;XETHZEUR;0.26
18/09/2017 18:30:17 (+0200 UTC);1;XETHZEUR;XREPXETH;XREPZEUR;0.26
18/09/2017 18:30:17 (+0200 UTC);87;XREPZEUR;XXBTZEUR;XREPXXBT;0.63
18/09/2017 18:30:19 (+0200 UTC);17;XXBTZEUR;XREPXXBT;XREPZEUR;0.63
18/09/2017 18:30:19 (+0200 UTC);87;XREPZEUR;XXBTZEUR;XREPXXBT;0.63
18/09/2017 18:30:19 (+0200 UTC);157;XREPXXBT;XREPZEUR;XXBTZEUR;0.63
18/09/2017 18:30:19 (+0200 UTC);56;XREPXETH;XREPZEUR;XETHZEUR;0.26
18/09/2017 18:30:19 (+0200 UTC);86;XREPZEUR;XETHZEUR;XREPXETH;0.26
18/09/2017 18:30:19 (+0200 UTC);1;XETHZEUR;XREPXETH;XREPZEUR;0.26
18/09/2017 18:30:21 (+0200 UTC);17;XXBTZEUR;XREPXXBT;XREPZEUR;0.63
18/09/2017 18:30:21 (+0200 UTC);157;XREPXXBT;XREPZEUR;XXBTZEUR;0.63
18/09/2017 18:30:21 (+0200 UTC);1;XETHZEUR;XREPXETH;XREPZEUR;0.26
18/09/2017 18:30:21 (+0200 UTC);56;XREPXETH;XREPZEUR;XETHZEUR;0.26
18/09/2017 18:30:21 (+0200 UTC);86;XREPZEUR;XETHZEUR;XREPXETH;0.26
18/09/2017 18:30:21 (+0200 UTC);87;XREPZEUR;XXBTZEUR;XREPXXBT;0.63
18/09/2017 18:30:23 (+0200 UTC);157;XREPXXBT;XREPZEUR;XXBTZEUR;0.63
18/09/2017 18:30:23 (+0200 UTC);1;XETHZEUR;XREPXETH;XREPZEUR;0.26
18/09/2017 18:30:23 (+0200 UTC);56;XREPXETH;XREPZEUR;XETHZEUR;0.26
18/09/2017 18:30:23 (+0200 UTC);86;XREPZEUR;XETHZEUR;XREPXETH;0.26
18/09/2017 18:30:23 (+0200 UTC);17;XXBTZEUR;XREPXXBT;XREPZEUR;0.63
18/09/2017 18:30:23 (+0200 UTC);87;XREPZEUR;XXBTZEUR;XREPXXBT;0.63
18/09/2017 18:30:25 (+0200 UTC);17;XXBTZEUR;XREPXXBT;XREPZEUR;0.63
18/09/2017 18:30:25 (+0200 UTC);1;XETHZEUR;XREPXETH;XREPZEUR;0.26
18/09/2017 18:30:25 (+0200 UTC);56;XREPXETH;XREPZEUR;XETHZEUR;0.26
18/09/2017 18:30:25 (+0200 UTC);86;XREPZEUR;XETHZEUR;XREPXETH;0.26
18/09/2017 18:30:25 (+0200 UTC);157;XREPXXBT;XREPZEUR;XXBTZEUR;0.63
18/09/2017 18:30:25 (+0200 UTC);87;XREPZEUR;XXBTZEUR;XREPXXBT;0.63
18/09/2017 18:30:27 (+0200 UTC);17;XXBTZEUR;XREPXXBT;XREPZEUR;0.63
18/09/2017 18:30:27 (+0200 UTC);157;XREPXXBT;XREPZEUR;XXBTZEUR;0.63
18/09/2017 18:30:27 (+0200 UTC);87;XREPZEUR;XXBTZEUR;XREPXXBT;0.63
18/09/2017 18:30:27 (+0200 UTC);56;XREPXETH;XREPZEUR;XETHZEUR;0.26
18/09/2017 18:30:27 (+0200 UTC);86;XREPZEUR;XETHZEUR;XREPXETH;0.26
18/09/2017 18:30:27 (+0200 UTC);1;XETHZEUR;XREPXETH;XREPZEUR;0.26
18/09/2017 22:57:23 (+0200 UTC);20;XXBTZEUR;XETCXXBT;XETCZEUR;0.06
18/09/2017 22:57:23 (+0200 UTC);105;XETCZEUR;XXBTZEUR;XETCXXBT;0.06
18/09/2017 22:57:23 (+0200 UTC);60;XETCXETH;XETCZEUR;XETHZEUR;0.02
18/09/2017 22:57:23 (+0200 UTC);165;XETCXXBT;XETCZEUR;XXBTZEUR;0.06
18/09/2017 22:57:23 (+0200 UTC);104;XETCZEUR;XETHZEUR;XETCXETH;0.02
18/09/2017 22:57:23 (+0200 UTC);2;XETHZEUR;XETCXETH;XETCZEUR;0.02
18/09/2017 22:57:25 (+0200 UTC);20;XXBTZEUR;XETCXXBT;XETCZEUR;0.06
18/09/2017 22:57:25 (+0200 UTC);105;XETCZEUR;XXBTZEUR;XETCXXBT;0.06
18/09/2017 22:57:25 (+0200 UTC);165;XETCXXBT;XETCZEUR;XXBTZEUR;0.06
18/09/2017 22:57:25 (+0200 UTC);104;XETCZEUR;XETHZEUR;XETCXETH;0.02
18/09/2017 22:57:25 (+0200 UTC);2;XETHZEUR;XETCXETH;XETCZEUR;0.02
18/09/2017 22:57:25 (+0200 UTC);60;XETCXETH;XETCZEUR;XETHZEUR;0.02
18/09/2017 22:57:27 (+0200 UTC);20;XXBTZEUR;XETCXXBT;XETCZEUR;0.06
18/09/2017 22:57:27 (+0200 UTC);105;XETCZEUR;XXBTZEUR;XETCXXBT;0.06
18/09/2017 22:57:27 (+0200 UTC);104;XETCZEUR;XETHZEUR;XETCXETH;0.02
18/09/2017 22:57:27 (+0200 UTC);165;XETCXXBT;XETCZEUR;XXBTZEUR;0.06
18/09/2017 22:57:27 (+0200 UTC);2;XETHZEUR;XETCXETH;XETCZEUR;0.02
18/09/2017 22:57:27 (+0200 UTC);60;XETCXETH;XETCZEUR;XETHZEUR;0.02
18/09/2017 22:57:29 (+0200 UTC);105;XETCZEUR;XXBTZEUR;XETCXXBT;0.06
18/09/2017 22:57:29 (+0200 UTC);165;XETCXXBT;XETCZEUR;XXBTZEUR;0.06
18/09/2017 22:57:29 (+0200 UTC);2;XETHZEUR;XETCXETH;XETCZEUR;0.02
18/09/2017 22:57:29 (+0200 UTC);104;XETCZEUR;XETHZEUR;XETCXETH;0.02
18/09/2017 22:57:29 (+0200 UTC);60;XETCXETH;XETCZEUR;XETHZEUR;0.02
18/09/2017 22:57:29 (+0200 UTC);20;XXBTZEUR;XETCXXBT;XETCZEUR;0.06
18/09/2017 22:57:31 (+0200 UTC);20;XXBTZEUR;XETCXXBT;XETCZEUR;0.06
18/09/2017 22:57:31 (+0200 UTC);105;XETCZEUR;XXBTZEUR;XETCXXBT;0.06
18/09/2017 22:57:31 (+0200 UTC);165;XETCXXBT;XETCZEUR;XXBTZEUR;0.06
18/09/2017 22:57:31 (+0200 UTC);60;XETCXETH;XETCZEUR;XETHZEUR;0.02
18/09/2017 22:57:31 (+0200 UTC);104;XETCZEUR;XETHZEUR;XETCXETH;0.02
18/09/2017 22:57:31 (+0200 UTC);2;XETHZEUR;XETCXETH;XETCZEUR;0.02
18/09/2017 22:57:35 (+0200 UTC);20;XXBTZEUR;XETCXXBT;XETCZEUR;0.06
18/09/2017 22:57:35 (+0200 UTC);105;XETCZEUR;XXBTZEUR;XETCXXBT;0.06
18/09/2017 22:57:35 (+0200 UTC);165;XETCXXBT;XETCZEUR;XXBTZEUR;0.06
18/09/2017 22:57:35 (+0200 UTC);2;XETHZEUR;XETCXETH;XETCZEUR;0.02
18/09/2017 22:57:35 (+0200 UTC);60;XETCXETH;XETCZEUR;XETHZEUR;0.02
18/09/2017 22:57:35 (+0200 UTC);104;XETCZEUR;XETHZEUR;XETCXETH;0.02
18/09/2017 22:57:37 (+0200 UTC);20;XXBTZEUR;XETCXXBT;XETCZEUR;0.06
18/09/2017 22:57:37 (+0200 UTC);105;XETCZEUR;XXBTZEUR;XETCXXBT;0.06
18/09/2017 22:57:37 (+0200 UTC);165;XETCXXBT;XETCZEUR;XXBTZEUR;0.06
18/09/2017 22:57:37 (+0200 UTC);2;XETHZEUR;XETCXETH;XETCZEUR;0.03
18/09/2017 22:57:37 (+0200 UTC);60;XETCXETH;XETCZEUR;XETHZEUR;0.03
18/09/2017 22:57:37 (+0200 UTC);104;XETCZEUR;XETHZEUR;XETCXETH;0.03
18/09/2017 22:57:33 (+0200 UTC);20;XXBTZEUR;XETCXXBT;XETCZEUR;0.06
18/09/2017 22:57:33 (+0200 UTC);105;XETCZEUR;XXBTZEUR;XETCXXBT;0.06
18/09/2017 22:57:33 (+0200 UTC);165;XETCXXBT;XETCZEUR;XXBTZEUR;0.06
18/09/2017 22:57:33 (+0200 UTC);2;XETHZEUR;XETCXETH;XETCZEUR;0.02
18/09/2017 22:57:33 (+0200 UTC);104;XETCZEUR;XETHZEUR;XETCXETH;0.02
18/09/2017 22:57:33 (+0200 UTC);60;XETCXETH;XETCZEUR;XETHZEUR;0.02
18/09/2017 22:57:39 (+0200 UTC);20;XXBTZEUR;XETCXXBT;XETCZEUR;0.06
18/09/2017 22:57:39 (+0200 UTC);165;XETCXXBT;XETCZEUR;XXBTZEUR;0.06
18/09/2017 22:57:39 (+0200 UTC);105;XETCZEUR;XXBTZEUR;XETCXXBT;0.06
18/09/2017 22:57:39 (+0200 UTC);104;XETCZEUR;XETHZEUR;XETCXETH;0.02
18/09/2017 22:57:39 (+0200 UTC);2;XETHZEUR;XETCXETH;XETCZEUR;0.02
18/09/2017 22:57:39 (+0200 UTC);60;XETCXETH;XETCZEUR;XETHZEUR;0.02
18/09/2017 23:03:21 (+0200 UTC);2;XETHZEUR;XETCXETH;XETCZEUR;0.07
18/09/2017 23:03:21 (+0200 UTC);104;XETCZEUR;XETHZEUR;XETCXETH;0.07
18/09/2017 23:03:21 (+0200 UTC);60;XETCXETH;XETCZEUR;XETHZEUR;0.07
18/09/2017 23:03:23 (+0200 UTC);2;XETHZEUR;XETCXETH;XETCZEUR;0.09
18/09/2017 23:03:23 (+0200 UTC);104;XETCZEUR;XETHZEUR;XETCXETH;0.09
18/09/2017 23:03:23 (+0200 UTC);60;XETCXETH;XETCZEUR;XETHZEUR;0.09
18/09/2017 23:03:43 (+0200 UTC);104;XETCZEUR;XETHZEUR;XETCXETH;0.10
18/09/2017 23:03:43 (+0200 UTC);60;XETCXETH;XETCZEUR;XETHZEUR;0.10
18/09/2017 23:03:43 (+0200 UTC);2;XETHZEUR;XETCXETH;XETCZEUR;0.10
18/09/2017 23:03:54 (+0200 UTC);104;XETCZEUR;XETHZEUR;XETCXETH;0.10
